MODEL_NAME,FEATURES,LOSS_FUNCTION,TERMINATION_CRITERIA,THRESHOLD_METHOD,VALID_DATASET,PRECISION,RECALL,F1_SCORE,TP,FP,TN,FN
2302280107,"[0, 1, 2]",BCELoss,precision,pr,False,0.9145147491219926,0.7164433421629453,0.7746840847938876,7423.019715224535,717.4731653888281,13909.251916757941,2950.2552026286967
2302281033,"[0, 1, 2]",BCELoss,f1_score,pr,False,0.8720240305386182,0.6880232200346101,0.7373660125610699,7142.608981380065,1089.3253012048192,13537.399780941949,3230.6659364731654
2302270945,"[0, 1, 2]",BCELoss,loss,pr,False,0.878758926841011,0.7698362056024807,0.8003516048712728,7957.518072289156,1137.3570646221249,13489.368017524645,2415.7568455640744
